,mapping_framework,mapping_framework_version,capability_group,capability_id,capability_description,mapping_type,attack_object_id,attack_object_name,attack_version,technology_domain,score_category,score_value,related_score,references,comments,organization,creation_date,last_update
286,aws,12/12/2024,AWS IoT Device Defender,aws_iot_device_defender,AWS IoT Device Defender,technique_scores,T1020.001,Traffic Duplication,16.1,enterprise,protect,partial,T1020,[],"The following AWS IoT Device Defender audit checks and corresponding mitigation actions can identify and resolve configuration problems that should be fixed in order to ensure SSL/TLS encryption is enabled and secure to protect network traffic to/from IoT devices: ""CA certificate expiring"" (""CA_CERTIFICATE_EXPIRING_CHECK"" in the CLI and API), ""CA certificate key quality"" (""CA_CERTIFICATE_KEY_QUALITY_CHECK"" in the CLI and API), and ""CA certificate revoked but device certificates still active"" (""REVOKED_CA_CERTIFICATE_STILL_ACTIVE_CHECK"" in the CLI and API) can identify problems with certificate authority (CA) certificates being used for signing and support the ""UPDATE_CA_CERTIFICATE"" mitigation action which can resolve them. ""Device certificate expiring"" (""DEVICE_CERTIFICATE_EXPIRING_CHECK"" in the CLI and API), ""Device certificate key quality"" (""DEVICE_CERTIFICATE_KEY_QUALITY_CHECK"" in the CLI and API), ""Device certificate shared"" (""DEVICE_CERTIFICATE_SHARED_CHECK"" in the CLI and API), and ""Revoked device certificate still active"" (""REVOKED_DEVICE_CERTIFICATE_STILL_ACTIVE_CHECK"" in the CLI and API) can identify problems with IoT devices' certificates and support the ""UPDATE_DEVICE_CERTIFICATE"" and ""ADD_THINGS_TO_THING_GROUP"" mitigation actions which can resolve them.
Coverage factor is partial for these checks and mitigations, since they are specific to IoT device communication and can only mitigate behavior for adversaries who are unable to decrypt the relevant traffic, resulting in an overall score of Partial.",,09/21/2021,12/11/2024
287,aws,12/12/2024,AWS IoT Device Defender,aws_iot_device_defender,AWS IoT Device Defender,technique_scores,T1040,Network Sniffing,16.1,enterprise,protect,partial,,"['https://aws.amazon.com/iot-device-defender/', 'https://docs.aws.amazon.com/iot-device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-mitigation-actions', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-detect-security-use-cases', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-cloud-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-device-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-audit', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-detect']","The following AWS IoT Device Defender audit checks and corresponding mitigation actions can identify and resolve configuration problems that should be fixed in order to ensure SSL/TLS encryption is enabled and secure to protect network traffic to/from IoT devices: ""CA certificate expiring"" (""CA_CERTIFICATE_EXPIRING_CHECK"" in the CLI and API), ""CA certificate key quality"" (""CA_CERTIFICATE_KEY_QUALITY_CHECK"" in the CLI and API), and ""CA certificate revoked but device certificates still active"" (""REVOKED_CA_CERTIFICATE_STILL_ACTIVE_CHECK"" in the CLI and API) can identify problems with certificate authority (CA) certificates being used for signing and support the ""UPDATE_CA_CERTIFICATE"" mitigation action which can resolve them. ""Device certificate expiring"" (""DEVICE_CERTIFICATE_EXPIRING_CHECK"" in the CLI and API), ""Device certificate key quality"" (""DEVICE_CERTIFICATE_KEY_QUALITY_CHECK"" in the CLI and API), ""Device certificate shared"" (""DEVICE_CERTIFICATE_SHARED_CHECK"" in the CLI and API), and ""Revoked device certificate still active"" (""REVOKED_DEVICE_CERTIFICATE_STILL_ACTIVE_CHECK"" in the CLI and API) can identify problems with IoT devices' certificates and support the ""UPDATE_DEVICE_CERTIFICATE"" and ""ADD_THINGS_TO_THING_GROUP"" mitigation actions which can resolve them.
Coverage factor is partial for these checks and mitigations, since they are specific to IoT device communication and can only mitigate behavior for adversaries who are unable to decrypt the relevant traffic, resulting in an overall score of Partial.",,09/21/2021,12/11/2024
288,aws,12/12/2024,AWS IoT Device Defender,aws_iot_device_defender,AWS IoT Device Defender,technique_scores,T1041,Exfiltration Over C2 Channel,16.1,enterprise,detect,partial,,"['https://aws.amazon.com/iot-device-defender/', 'https://docs.aws.amazon.com/iot-device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-mitigation-actions', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-detect-security-use-cases', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-cloud-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-device-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-audit', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-detect']","The following AWS IoT Device Defender device-side detection metrics can detect indicators that an adversary may be exfiltrating collected data from compromised AWS IoT devices using an established command and control channel to/from those devices: ""Destination IPs"" (""aws:destination-ip-addresses"") outside of expected IP address ranges may suggest that a device is communicating with unexpected parties. ""Bytes in"" (""aws:all-bytes-in""), ""Bytes out"" (""aws:all-bytes-out""), ""Packets in"" (""aws:all-packets-in""), and ""Packets out"" (""aws:all-packets-out"") values outside of expected norms may indicate that the device is sending and/or receiving non-standard traffic, which may include exfiltration of stolen data. ""Listening TCP ports"" (""aws:listening-tcp-ports""), ""Listening TCP port count"" (""aws:num-listening-tcp-ports""), ""Established TCP connections count"" (""aws:num-established-tcp-connections""), ""Listening UDP ports"" (""aws:listening-udp-ports""), and ""Listening UDP port count"" (""aws:num-listening-udp-ports"") values outside of expected norms may indicate that devices are communicating via unexpected ports/protocols, which may include exfiltration of data over command and control channels.
Coverage factor is partial, since these metrics are limited to exfiltration from IoT devices, resulting in an overall score of Partial.",,09/21/2021,12/11/2024
289,aws,12/12/2024,AWS IoT Device Defender,aws_iot_device_defender,AWS IoT Device Defender,technique_scores,T1046,Network Service Scanning,16.1,enterprise,detect,partial,,"['https://aws.amazon.com/iot-device-defender/', 'https://docs.aws.amazon.com/iot-device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-mitigation-actions', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-detect-security-use-cases', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-cloud-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-device-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-audit', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-detect']","The following AWS IoT Device Defender device-side detection metrics can detect indicators that an adversary may be leveraging compromised AWS IoT devices to search their networks for other hosts and their running services, possibly to subsequently carry out lateral movement techniques: ""Destination IPs"" (""aws:destination-ip-addresses"") outside of expected IP address ranges may suggest that a device is communicating with unexpected devices. ""Bytes in"" (""aws:all-bytes-in""), ""Bytes out"" (""aws:all-bytes-out""), ""Packets in"" (""aws:all-packets-in""), and ""Packets out"" (""aws:all-packets-out"") values outside of expected norms may indicate that the device is sending and/or receiving non-standard traffic, which may traffic used to discover other hosts/services. ""Listening TCP ports"" (""aws:listening-tcp-ports""), ""Listening TCP port count"" (""aws:num-listening-tcp-ports""), ""Established TCP connections count"" (""aws:num-established-tcp-connections""), ""Listening UDP ports"" (""aws:listening-udp-ports""), and ""Listening UDP port count"" (""aws:num-listening-udp-ports"") values outside of expected norms may indicate that devices are communicating via unexpected ports/protocols that may suggest scanning is taking place.
Coverage factor is partial, since these metrics are limited to IoT device communication and detection is only based on network traffic, resulting in an overall score of Partial.",,09/21/2021,12/11/2024
290,aws,12/12/2024,AWS IoT Device Defender,aws_iot_device_defender,AWS IoT Device Defender,technique_scores,T1048,Exfiltration Over Alternative Protocol,16.1,enterprise,detect,partial,,"['https://aws.amazon.com/iot-device-defender/', 'https://docs.aws.amazon.com/iot-device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-mitigation-actions', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-detect-security-use-cases', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-cloud-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-device-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-audit', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-detect']","This control provides partial coverage for this technique and all of its sub-techniques, resulting in an overall score of Partial.",,09/21/2021,12/11/2024
291,aws,12/12/2024,AWS IoT Device Defender,aws_iot_device_defender,AWS IoT Device Defender,technique_scores,T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,16.1,enterprise,detect,partial,T1048,[],"The following AWS IoT Device Defender device-side detection metrics can detect indicators that an adversary may be exfiltrating collected data from compromised AWS IoT devices over a given channel to/from those devices: ""Destination IPs"" (""aws:destination-ip-addresses"") outside of expected IP address ranges may suggest that a device is communicating with unexpected parties. ""Bytes in"" (""aws:all-bytes-in""), ""Bytes out"" (""aws:all-bytes-out""), ""Packets in"" (""aws:all-packets-in""), and ""Packets out"" (""aws:all-packets-out"") values outside of expected norms may indicate that the device is sending and/or receiving non-standard traffic, which may include exfiltration of stolen data. ""Listening TCP ports"" (""aws:listening-tcp-ports""), ""Listening TCP port count"" (""aws:num-listening-tcp-ports""), ""Established TCP connections count"" (""aws:num-established-tcp-connections""), ""Listening UDP ports"" (""aws:listening-udp-ports""), and ""Listening UDP port count"" (""aws:num-listening-udp-ports"") values outside of expected norms may indicate that devices are communicating via unexpected ports/protocols, which may include exfiltration of data over those ports/protocols.
Coverage factor is partial, since these metrics are limited to exfiltration from IoT devices, resulting in an overall score of Partial.",,09/21/2021,12/11/2024
292,aws,12/12/2024,AWS IoT Device Defender,aws_iot_device_defender,AWS IoT Device Defender,technique_scores,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,16.1,enterprise,detect,partial,T1048,[],"The following AWS IoT Device Defender device-side detection metrics can detect indicators that an adversary may be exfiltrating collected data from compromised AWS IoT devices over a given channel to/from those devices: ""Destination IPs"" (""aws:destination-ip-addresses"") outside of expected IP address ranges may suggest that a device is communicating with unexpected parties. ""Bytes in"" (""aws:all-bytes-in""), ""Bytes out"" (""aws:all-bytes-out""), ""Packets in"" (""aws:all-packets-in""), and ""Packets out"" (""aws:all-packets-out"") values outside of expected norms may indicate that the device is sending and/or receiving non-standard traffic, which may include exfiltration of stolen data. ""Listening TCP ports"" (""aws:listening-tcp-ports""), ""Listening TCP port count"" (""aws:num-listening-tcp-ports""), ""Established TCP connections count"" (""aws:num-established-tcp-connections""), ""Listening UDP ports"" (""aws:listening-udp-ports""), and ""Listening UDP port count"" (""aws:num-listening-udp-ports"") values outside of expected norms may indicate that devices are communicating via unexpected ports/protocols, which may include exfiltration of data over those ports/protocols.
Coverage factor is partial, since these metrics are limited to exfiltration from IoT devices, resulting in an overall score of Partial.",,09/21/2021,12/11/2024
293,aws,12/12/2024,AWS IoT Device Defender,aws_iot_device_defender,AWS IoT Device Defender,technique_scores,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,16.1,enterprise,detect,partial,T1048,[],"The following AWS IoT Device Defender device-side detection metrics can detect indicators that an adversary may be exfiltrating collected data from compromised AWS IoT devices over a given channel to/from those devices: ""Destination IPs"" (""aws:destination-ip-addresses"") outside of expected IP address ranges may suggest that a device is communicating with unexpected parties. ""Bytes in"" (""aws:all-bytes-in""), ""Bytes out"" (""aws:all-bytes-out""), ""Packets in"" (""aws:all-packets-in""), and ""Packets out"" (""aws:all-packets-out"") values outside of expected norms may indicate that the device is sending and/or receiving non-standard traffic, which may include exfiltration of stolen data. ""Listening TCP ports"" (""aws:listening-tcp-ports""), ""Listening TCP port count"" (""aws:num-listening-tcp-ports""), ""Established TCP connections count"" (""aws:num-established-tcp-connections""), ""Listening UDP ports"" (""aws:listening-udp-ports""), and ""Listening UDP port count"" (""aws:num-listening-udp-ports"") values outside of expected norms may indicate that devices are communicating via unexpected ports/protocols, which may include exfiltration of data over those ports/protocols.
Coverage factor is partial, since these metrics are limited to exfiltration from IoT devices, resulting in an overall score of Partial.",,09/21/2021,12/11/2024
294,aws,12/12/2024,AWS IoT Device Defender,aws_iot_device_defender,AWS IoT Device Defender,technique_scores,T1071,Application Layer Protocol,16.1,enterprise,detect,minimal,,"['https://aws.amazon.com/iot-device-defender/', 'https://docs.aws.amazon.com/iot-device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-mitigation-actions', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-detect-security-use-cases', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-cloud-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-device-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-audit', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-detect']","The following AWS IoT Device Defender cloud-side detection metrics can detect indicators that an adversary may be leveraging compromised AWS IoT devices and application layer protocols - especially the Message Queuing Telemetry Transport (MQTT) protocol - to communicate for command and control purposes: ""Source IP"" (""aws:source-ip-address"") values outside of expected IP address ranges may suggest that a device has been stolen. ""Messages sent"" (""aws:num-messages-sent""), ""Messages received"" (""aws:num-messages-received""), and ""Message size"" (""aws:message-byte-size"") values outside of expected norms may indicate that devices are sending and/or receiving non-standard traffic, which may include command and control traffic.
The following AWS IoT Device Defender device-side detection metrics can detect indicators that an adversary may be leveraging compromised AWS IoT devices and application layer protocols - especially the Message Queuing Telemetry Transport (MQTT) protocol - to communicate for command and control purposes: ""Destination IPs"" (""aws:destination-ip-addresses"") outside of expected IP address ranges may suggest that a device is communicating with unexpected parties. ""Bytes in"" (""aws:all-bytes-in""), ""Bytes out"" (""aws:all-bytes-out""), ""Packets in"" (""aws:all-packets-in""), and ""Packets out"" (""aws:all-packets-out"") values outside of expected norms may indicate that the device is sending and/or receiving non-standard traffic, which may include command and control traffic. ""Listening TCP ports"" (""aws:listening-tcp-ports""), ""Listening TCP port count"" (""aws:num-listening-tcp-ports""), ""Established TCP connections count"" (""aws:num-established-tcp-connections""), ""Listening UDP ports"" (""aws:listening-udp-ports""), and ""Listening UDP port count"" (""aws:num-listening-udp-ports"") values outside of expected norms may indicate that devices are communicating via unexpected ports/protocols that may suggest application layer command and control traffic.
Coverage factor is minimal, since these metrics are limited to IoT device communication and none of this technique's sub-techniques are addressed, resulting in an overall score of Minimal.",,09/21/2021,12/11/2024
295,aws,12/12/2024,AWS IoT Device Defender,aws_iot_device_defender,AWS IoT Device Defender,technique_scores,T1078,Valid Accounts,16.1,enterprise,detect,minimal,,"['https://aws.amazon.com/iot-device-defender/', 'https://docs.aws.amazon.com/iot-device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-mitigation-actions', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-detect-security-use-cases', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-cloud-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-device-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-audit', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-detect']",This control provides partial detection capability for one of this technique's sub-techniques and a few of its procedure examples resulting in an overall Minimal protection score.,,09/21/2021,12/11/2024
296,aws,12/12/2024,AWS IoT Device Defender,aws_iot_device_defender,AWS IoT Device Defender,technique_scores,T1078,Valid Accounts,16.1,enterprise,protect,minimal,,"['https://aws.amazon.com/iot-device-defender/', 'https://docs.aws.amazon.com/iot-device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-mitigation-actions', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-detect-security-use-cases', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-cloud-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-device-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-audit', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-detect']",This control provides partial protection for one of this technique's sub-techniques and a few of its procedure examples resulting in an overall Minimal protection score.,,09/21/2021,12/11/2024
297,aws,12/12/2024,AWS IoT Device Defender,aws_iot_device_defender,AWS IoT Device Defender,technique_scores,T1078.004,Cloud Accounts,16.1,enterprise,detect,partial,T1078,[],"The following AWS IoT Device Defender audit checks can identify potentially malicious use of valid cloud credentials by AWS IoT devices, which may indicate that devices have been compromised: ""CA certificate revoked but device certificates still active"" (""REVOKED_CA_CERTIFICATE_STILL_ACTIVE_CHECK"" in the CLI and API) indicates that device certificates signed using a revoked CA certificate are still active, which may indicate that devices using those certificates are controlled by an adversary if the CA certificate was revoked due to compromise. ""Device certificate shared"" (""DEVICE_CERTIFICATE_SHARED_CHECK"" in the CLI and API), ""Revoked device certificate still active"" (""REVOKED_DEVICE_CERTIFICATE_STILL_ACTIVE_CHECK"" in the CLI and API), and ""Conflicting MQTT client IDs"" (""CONFLICTING_CLIENT_IDS_CHECK"" in the CLI and API) can indicate that devices are in use with duplicate certificates and/or IDs and/or certificates that have been revoked due to compromise, all of which suggest that an adversary may be using clones of compromised devices to leverage their access.
The following AWS IoT Device Defender cloud-side detection metrics can identify potentially malicious use of valid cloud credentials by IoT devices, which may indicate that devices have been compromised: ""Source IP"" (""aws:source-ip-address"") values outside of expected IP address ranges may suggest that a device has been stolen. ""Authorization failures"" (""aws:num-authorization-failures"") counts above a typical threshold may indicate that a compromised device is attempting to use its connection to AWS IoT to access resources for which it does not have access and being denied. High counts for ""Disconnects"" (""aws:num-disconnects""), especially in conjunction with high counts for ""Connection attempts"" (""aws:num-connection-attempts""), which include successful attempts, may indicate that a compromised device is connecting and disconnecting from AWS IoT using the device's associated access.
Coverage factor is partial for these metrics, checks, and mitigations, since they are specific to use of cloud accounts for AWS IoT access and actions, resulting in an overall score of Partial.",,09/21/2021,12/11/2024
298,aws,12/12/2024,AWS IoT Device Defender,aws_iot_device_defender,AWS IoT Device Defender,technique_scores,T1078.004,Cloud Accounts,16.1,enterprise,protect,partial,T1078,[],"The following AWS IoT Device Defender audit checks and corresponding mitigation actions can identify and in some cases resolve configuration problems that should be fixed in order to limit the potential impact of compromised accounts with access to AWS IoT resources: The ""Authenticated Cognito role overly permissive"" (""AUTHENTICATED_COGNITO_ROLE_OVERLY_PERMISSIVE_CHECK"" in the CLI and API) audit check can identify policies which grant excessive privileges and permissions for AWS IoT actions to Amazon Cognito identity pool roles. The ""Unauthenticated Cognito role overly permissive"" (""UNAUTHENTICATED_COGNITO_ROLE_OVERLY_PERMISSIVE_CHECK"" in the CLI and API) audit check can identify policies which grant excessive privileges and permissions for AWS IoT actions to Amazon Cognito identity pool roles and do not require authentication, which pose a substantial risk because they can be trivially accessed. The ""AWS IoT policies overly permissive"" (""IOT_POLICY_OVERLY_PERMISSIVE_CHECK"" in the CLI and API) audit check can identify AWS IoT policies which grant excessive privileges and permissions for AWS IoT actions and supports the ""REPLACE_DEFAULT_POLICY_VERSION"" mitigation action which can reduce permissions to limit potential misuse. The ""Role alias allows access to unused services"" (""IOT_ROLE_ALIAS_ALLOWS_ACCESS_TO_UNUSED_SERVICES_CHECK"" in the CLI and API) and ""Role alias overly permissive"" (""IOT_ROLE_ALIAS_OVERLY_PERMISSIVE_CHECK"" in the CLI and API) audit checks can identify AWS IoT role aliases which allow connected devices to authenticate using their certificates and obtain short-lived AWS credentials from an associated IAM role which grant permissions and privileges beyond those necessary to the devices' functions and should be fixed in order to prevent further account compromise from compromised devices.
Coverage factor is partial for these checks and mitigations, since they are specific to use of cloud accounts for AWS IoT access and actions, resulting in an overall score of Partial.",,09/21/2021,12/11/2024
299,aws,12/12/2024,AWS IoT Device Defender,aws_iot_device_defender,AWS IoT Device Defender,technique_scores,T1095,Non-Application Layer Protocol,16.1,enterprise,detect,minimal,,"['https://aws.amazon.com/iot-device-defender/', 'https://docs.aws.amazon.com/iot-device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-mitigation-actions', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-detect-security-use-cases', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-cloud-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-device-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-audit', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-detect']","The following AWS IoT Device Defender cloud-side detection metrics can detect indicators that an adversary may be leveraging compromised AWS IoT devices and non-application layer protocols - especially TCP and UDP - to communicate for command and control purposes: ""Source IP"" (""aws:source-ip-address"") values outside of expected IP address ranges may suggest that a device has been stolen. ""Messages sent"" (""aws:num-messages-sent""), ""Messages received"" (""aws:num-messages-received""), and ""Message size"" (""aws:message-byte-size"") values outside of expected norms may indicate that devices are sending and/or receiving non-standard traffic, which may include command and control traffic.
The following AWS IoT Device Defender device-side detection metrics can detect indicators that an adversary may be leveraging compromised AWS IoT devices and non-application layer protocols - especially TCP and UDP - to communicate for command and control purposes: ""Destination IPs"" (""aws:destination-ip-addresses"") outside of expected IP address ranges may suggest that a device is communicating with unexpected parties. ""Bytes in"" (""aws:all-bytes-in""), ""Bytes out"" (""aws:all-bytes-out""), ""Packets in"" (""aws:all-packets-in""), and ""Packets out"" (""aws:all-packets-out"") values outside of expected norms may indicate that the device is sending and/or receiving non-standard traffic, which may include command and control traffic. ""Listening TCP ports"" (""aws:listening-tcp-ports""), ""Listening TCP port count"" (""aws:num-listening-tcp-ports""), ""Established TCP connections count"" (""aws:num-established-tcp-connections""), ""Listening UDP ports"" (""aws:listening-udp-ports""), and ""Listening UDP port count"" (""aws:num-listening-udp-ports"") values outside of expected norms may indicate that devices are communicating via TCP and/or UDP on unexpected ports that may suggest command and control traffic.
Coverage factor is minimal, since these metrics are limited to IoT device communication and none of this technique's sub-techniques are addressed, resulting in an overall score of Minimal.",,09/21/2021,12/11/2024
300,aws,12/12/2024,AWS IoT Device Defender,aws_iot_device_defender,AWS IoT Device Defender,technique_scores,T1496,Resource Hijacking,16.1,enterprise,detect,partial,,"['https://aws.amazon.com/iot-device-defender/', 'https://docs.aws.amazon.com/iot-device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-mitigation-actions', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-detect-security-use-cases', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-cloud-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-device-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-audit', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-detect']","The following AWS IoT Device Defender device-side detection metrics can detect indicators that an adversary may be leveraging compromised AWS IoT devices' resources to perform resource-intensive operations like mining cryptocurrency or performing denial of service attacks on other environments: ""Destination IPs"" (""aws:destination-ip-addresses"") outside of expected IP address ranges may suggest that a device is communicating with unexpected parties. ""Bytes in"" (""aws:all-bytes-in""), ""Bytes out"" (""aws:all-bytes-out""), ""Packets in"" (""aws:all-packets-in""), and ""Packets out"" (""aws:all-packets-out"") values outside of expected norms may indicate that the device is sending and/or receiving non-standard traffic, which may include traffic related to resource hijacking activities. ""Listening TCP ports"" (""aws:listening-tcp-ports""), ""Listening TCP port count"" (""aws:num-listening-tcp-ports""), ""Established TCP connections count"" (""aws:num-established-tcp-connections""), ""Listening UDP ports"" (""aws:listening-udp-ports""), and ""Listening UDP port count"" (""aws:num-listening-udp-ports"") values outside of expected norms may indicate that devices are communicating via unexpected ports/protocols which may include traffic related to resource hijacking activities.
Coverage factor is partial, since these metrics are limited to IoT device hijacking, resulting in an overall score of Partial.",,09/21/2021,12/11/2024
301,aws,12/12/2024,AWS IoT Device Defender,aws_iot_device_defender,AWS IoT Device Defender,technique_scores,T1530,Data from Cloud Storage Object,16.1,enterprise,detect,partial,,"['https://aws.amazon.com/iot-device-defender/', 'https://docs.aws.amazon.com/iot-device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-mitigation-actions', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-detect-security-use-cases', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-cloud-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-device-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-audit', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-detect']","The following AWS IoT Device Defender cloud-side detection metrics can detect indicators that an adversary may be leveraging compromised AWS IoT devices and the Message Queuing Telemetry Transport (MQTT) protocol for unauthorized data transfer from cloud-side data sources: ""Source IP"" (""aws:source-ip-address"") values outside of expected IP address ranges may suggest that a device has been stolen. ""Messages sent"" (""aws:num-messages-sent""), ""Messages received"" (""aws:num-messages-received""), and ""Message size"" (""aws:message-byte-size"") values outside of expected norms may indicate that devices are sending and/or receiving non-standard traffic, which may include data retrieved from cloud storage.
The following AWS IoT Device Defender device-side detection metrics can detect indicators that an adversary may be leveraging compromised AWS IoT devices and the Message Queuing Telemetry Transport (MQTT) protocol for unauthorized data transfer from cloud-side data sources: ""Bytes in"" (""aws:all-bytes-in""), ""Bytes out"" (""aws:all-bytes-out""), ""Packets in"" (""aws:all-packets-in""), and ""Packets out"" (""aws:all-packets-out"") values outside of expected norms may indicate that devices are sending and/or receiving non-standard traffic, which may include data retrieved from cloud storage.
Coverage factor is partial, since these metrics are limited to IoT device-based collection, resulting in an overall score of Partial.",,09/21/2021,12/11/2024
302,aws,12/12/2024,AWS IoT Device Defender,aws_iot_device_defender,AWS IoT Device Defender,technique_scores,T1552,Unsecured Credentials,16.1,enterprise,detect,minimal,,"['https://aws.amazon.com/iot-device-defender/', 'https://docs.aws.amazon.com/iot-device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-mitigation-actions', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-detect-security-use-cases', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-cloud-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-device-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-audit', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-detect']","This control provides partial coverage for a minority of this technique's sub-techniques, resulting in an overall score of Minimal.",,09/21/2021,12/11/2024
303,aws,12/12/2024,AWS IoT Device Defender,aws_iot_device_defender,AWS IoT Device Defender,technique_scores,T1552.004,Private Keys,16.1,enterprise,detect,partial,T1552,[],"The following AWS IoT Device Defender audit checks can identify potentially malicious use of private keys associated with AWS IoT devices, which may indicate that the keys have been taken from compromised devices and repurposed by an adversary: ""Device certificate shared"" (""DEVICE_CERTIFICATE_SHARED_CHECK"" in the CLI and API) and ""Revoked device certificate still active"" (""REVOKED_DEVICE_CERTIFICATE_STILL_ACTIVE_CHECK"" in the CLI and API) can indicate that devices are in use with duplicate certificates and/or certificates that have been revoked due to compromise, both of which suggest that an adversary may be misusing stolen private keys.
Coverage factor is partial for these checks and mitigations, since they are specific to use of private keys associated with AWS IoT devices, resulting in an overall score of Partial.",,09/21/2021,12/11/2024
